City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
170,benbrook,32.6732,-97.4606,12.06,75,100,2.57,US,1682302376
171,chonchi,-42.6128,-73.8092,6.56,96,1,0.44,CL,1682302376
172,talnakh,69.4865,88.3972,1.23,83,96,3.43,RU,1682302376
173,hadibu,12.65,54.0333,27.19,76,100,1.91,YE,1682302377
174,lycksele,64.5954,18.6735,-1.98,80,75,2.57,SE,1682302377
175,jamestown,42.097,-79.2353,5.77,87,100,1.54,US,1682302377
176,thompson,55.7435,-97.8558,-5.95,95,82,1.29,CA,1682302377
177,labrador city,52.9463,-66.9114,0.73,96,100,1.78,CA,1682302377
178,carnarvon,-24.8667,113.6333,22.72,68,100,7.24,AU,1682302080
179,bathsheba,13.2167,-59.5167,25.34,88,75,2.06,BB,1682302377
180,belyy yar,53.6039,91.3903,3.94,41,0,1.0,RU,1682302377
181,udachny,66.4167,112.4,-4.48,83,66,1.14,RU,1682302377
182,lompoc,34.6391,-120.4579,16.58,82,100,13.86,US,1682302378
183,oyama,36.3,139.8,16.44,22,87,1.2,JP,1682302378
184,sweetwater,25.7634,-80.3731,26.67,80,40,2.68,US,1682302378
185,bonthe,7.5264,-12.505,27.36,85,6,2.74,SL,1682302378
186,atafu village,-8.5421,-172.5159,28.88,72,43,1.5,TK,1682302378
187,korla,41.7597,86.1469,10.62,50,91,1.58,CN,1682302378
188,horta,38.5333,-28.6333,17.23,96,100,7.15,PT,1682302379
189,port elizabeth,-33.918,25.5701,18.39,96,100,1.34,ZA,1682302376
190,lihue,21.9789,-159.3672,26.58,81,100,4.12,US,1682302310
191,pljevlja,43.3333,19.3333,6.69,90,98,2.19,ME,1682302379
192,kassala,15.451,36.4,29.38,32,16,2.4,SD,1682302379
193,port alfred,-33.5906,26.891,21.28,62,100,1.77,ZA,1682302379
194,krasnokamensk,50.0979,118.0369,5.25,24,99,7.75,RU,1682302379
195,severo-yeniseyskiy,60.3725,93.0408,2.46,85,99,3.44,RU,1682302379
196,konongo,6.6167,-1.2167,23.53,98,100,0.4,GH,1682302379
197,bikenibeu village,1.3673,173.1241,29.98,79,40,3.6,KI,1682302380
198,sao vicente,-23.9631,-46.3919,24.43,26,53,2.89,BR,1682302380
199,aegina,37.7467,23.4275,15.52,73,5,1.48,GR,1682302380
200,parauapebas,-6.0675,-49.9022,22.69,95,100,0.9,BR,1682302380
201,calama,-22.4667,-68.9333,12.27,66,0,4.63,CL,1682302380
202,stuttgart,48.7823,9.177,11.94,82,20,1.03,DE,1682302188
203,yaren,-0.5472,166.916,28.66,76,62,4.91,NR,1682302143
204,nkhotakota,-12.9274,34.2961,21.63,86,96,2.72,MW,1682302380
205,san patricio,28.017,-97.5169,19.35,90,100,6.67,US,1682302380
206,vila franca do campo,37.7167,-25.4333,18.23,96,100,8.95,PT,1682302381
207,sitka,57.0531,-135.33,6.94,81,100,6.17,US,1682302381
208,flying fish cove,-10.4217,105.6791,26.79,82,30,6.88,CX,1682302381
209,invercargill,-46.4,168.35,11.68,82,83,0.89,NZ,1682302381
210,lerwick,60.1545,-1.1494,3.0,67,95,12.8,GB,1682302381
211,brampton,43.6834,-79.7663,6.52,73,100,0.89,CA,1682302341
212,zheleznogorsk,52.331,35.3711,10.22,69,100,2.05,RU,1682302382
213,dzhangala,49.2167,50.3333,10.9,65,98,2.77,KZ,1682302382
214,lorengau,-2.0226,147.2712,29.65,71,99,3.43,PG,1682302382
215,apsheronsk,44.46,39.73,8.53,95,100,0.53,RU,1682302382
216,mir bachah kot,34.75,69.119,14.77,30,13,1.1,AF,1682302382
217,remire-montjoly,4.9167,-52.2667,24.02,100,100,1.03,GF,1682302382
218,broome,42.2506,-75.833,5.47,93,100,1.54,US,1682302382
219,ulan bator,47.9077,106.8832,1.07,75,75,7.0,MN,1682302294
220,gisborne,-38.6533,178.0042,12.54,75,97,9.24,NZ,1682302383
221,ginir,7.1333,40.7,14.6,77,96,2.29,ET,1682302383
222,kapuskasing,49.4169,-82.4331,-0.95,93,75,2.57,CA,1682302383
223,lewistown,40.5992,-77.5714,6.67,77,20,2.57,US,1682302383
224,sayat,38.7839,63.8803,20.93,19,71,5.38,TM,1682302383
225,essaouira,31.5125,-9.77,18.36,65,6,9.27,MA,1682302384
226,hammerfest,70.6634,23.6821,-0.75,86,75,5.66,NO,1682302384
227,kiskunhalas,46.434,19.4848,11.46,80,100,2.76,HU,1682302254
228,muang xay,20.7,101.9833,30.51,44,4,1.37,LA,1682302384
229,selizharovo,56.8519,33.4487,9.61,69,98,2.62,RU,1682302384
230,petropavlovsk-kamchatsky,53.0452,158.6483,4.33,42,75,5.0,RU,1682302377
231,chinchilla,-26.75,150.6333,24.67,40,62,9.51,AU,1682302384
232,illizi,26.4833,8.4667,21.71,22,14,2.63,DZ,1682302385
233,at-bashi,41.1702,75.8106,8.74,34,68,1.47,KG,1682302385
234,okhotsk,59.3833,143.3,2.48,62,95,4.09,RU,1682302385
235,bay city,43.5945,-83.8889,5.18,70,0,3.6,US,1682302252
236,at taj,24.2049,23.2857,23.08,22,1,4.73,LY,1682302385
237,hermosillo,29.0667,-110.9667,30.95,11,0,4.63,MX,1682302206
238,tocache,-8.1842,-76.5125,21.69,97,19,0.6,PE,1682302385
239,tocopilla,-22.092,-70.1979,20.05,81,19,2.67,CL,1682302385
240,malango,-2.9627,119.9001,25.15,82,53,1.38,ID,1682302386
241,ulladulla,-35.35,150.4667,22.09,55,51,1.82,AU,1682302386
242,alexandria,31.2156,29.9553,17.83,72,0,4.68,EG,1682302244
243,karratha,-20.7377,116.8463,29.9,46,41,2.1,AU,1682302336
244,cabo san lucas,22.8909,-109.9124,29.17,47,40,2.06,MX,1682302386
245,nueve de julio,-35.4444,-60.8831,14.98,83,74,0.89,AR,1682302386
246,sovetskiy,61.3614,63.5842,-2.82,74,7,4.88,RU,1682302386
247,opuwo,-18.0607,13.84,19.42,63,1,1.35,NA,1682302386
248,klyuchi,52.2667,79.1667,10.56,44,40,8.51,RU,1682302386
249,la passe,45.5549,-0.8967,10.55,84,32,4.51,FR,1682302387
250,nishinoomote,30.7333,131.0,18.11,71,100,12.24,JP,1682302387
251,gorontalo,0.5412,123.0595,31.56,61,10,1.35,ID,1682302387
252,ocean city,39.2776,-74.5746,14.01,55,48,2.68,US,1682302387
253,juegang,32.3174,121.1855,12.42,74,100,7.83,CN,1682302387
254,kone,-21.0595,164.8658,27.35,70,70,4.27,NC,1682302387
255,tevriz,57.509,72.4042,7.08,85,70,4.14,RU,1682302388
256,lazaro cardenas,17.9583,-102.2,24.75,77,55,1.91,MX,1682302388
257,san luis de la loma,17.2706,-100.8939,25.8,82,80,2.11,MX,1682302388
258,arraial do cabo,-22.9661,-42.0278,22.77,69,0,2.0,BR,1682302164
259,tolanaro,-25.0319,46.9987,20.83,90,79,2.83,MG,1682302388
260,akhtubinsk,48.2795,46.1722,10.33,67,47,2.64,RU,1682302388
261,timbuktu,16.7735,-3.0074,27.1,11,0,4.78,ML,1682302389
262,hithadhoo,-0.6,73.0833,28.49,74,100,2.68,MV,1682302389
263,turbat,26.0023,63.044,27.07,45,100,0.42,PK,1682302389
264,quimili,-27.6333,-62.4167,15.8,96,100,4.18,AR,1682302389
265,kirakira,-10.4544,161.9205,30.06,70,23,3.38,SB,1682302389
266,xiaoweizhai,26.1903,107.5125,7.42,95,100,2.38,CN,1682302389
267,ipueiras,-7.0333,-40.45,19.86,53,100,2.19,BR,1682302390
268,ketchikan,55.3422,-131.6461,8.26,87,100,4.12,US,1682302391
269,ceres,37.5949,-120.9577,24.01,53,0,7.2,US,1682302391
270,puerto cabezas,14.0351,-83.3888,25.34,76,79,3.81,NI,1682302391
271,betio village,1.358,172.9211,30.02,79,40,6.78,KI,1682302391
272,mil'kovo,55.6078,37.7956,10.03,61,48,1.76,RU,1682302391
273,craig,40.5153,-107.5464,7.97,42,0,3.09,US,1682302391
274,antofagasta,-23.65,-70.4,17.6,88,12,2.43,CL,1682302329
275,labytnangi,66.6572,66.4183,-9.89,85,72,5.63,RU,1682302391
276,san fernando,15.0286,120.6898,30.85,55,71,4.14,PH,1682302392
277,tezu,27.9167,96.1667,20.58,86,99,0.95,IN,1682302392
278,vung tau,10.346,107.0843,29.88,70,95,5.28,VN,1682302392
279,riyadh,24.6877,46.7219,24.08,36,7,2.07,SA,1682302387
280,bluefield,37.2698,-81.2223,7.76,49,75,2.06,US,1682302392
281,avarua,-21.2078,-159.775,27.03,57,61,5.66,CK,1682302392
282,moree,-29.4667,149.85,25.12,36,0,4.4,AU,1682302392
283,tejen,37.3834,60.5054,21.17,38,5,2.3,TM,1682302393
284,madang,-5.2246,145.7966,30.31,63,28,2.49,PG,1682302393
285,ar rutbah,33.0381,40.2848,20.31,38,100,2.12,IQ,1682302393
286,kavaratti,10.5669,72.642,28.49,72,97,4.86,IN,1682302393
287,harrisburg,40.2737,-76.8844,8.96,60,0,6.17,US,1682302393
288,namibe,-15.1961,12.1522,24.24,67,13,2.79,AO,1682302393
289,sikka,22.4333,69.8333,26.38,74,100,5.04,IN,1682302394
290,huarmey,-10.0681,-78.1522,24.77,81,13,3.27,PE,1682302394
291,baskale,38.0453,44.0172,4.33,75,63,1.21,TR,1682302394
292,polyarnyy,69.1989,33.4478,-6.81,89,17,5.02,RU,1682302394
293,viitasaari,63.0667,25.8667,1.92,99,100,2.56,FI,1682302394
294,verkhnyaya khava,51.8404,39.9413,3.04,76,98,2.63,RU,1682302394
295,ilam,26.9167,87.9167,19.4,62,30,0.97,NP,1682302394
296,al burayqah,30.4062,19.5739,19.11,72,18,5.27,LY,1682302394
297,igrim,63.1906,64.4162,-3.7,77,6,4.93,RU,1682302395
298,manacapuru,-3.2997,-60.6206,23.1,86,94,1.05,BR,1682302395
299,galesong,-5.3166,119.3661,31.01,69,70,1.39,ID,1682302395
300,trapani,37.8333,12.6667,14.04,76,5,4.0,IT,1682302395
301,mugumu,-1.85,34.7,15.64,98,100,1.58,TZ,1682302395
302,ancud,-41.8697,-73.8203,8.02,88,1,1.66,CL,1682302395
303,jinzhou,41.1078,121.1417,15.46,11,4,5.61,CN,1682302396
304,kerikeri,-35.2268,173.9474,18.28,63,0,1.79,NZ,1682302396
305,kidal,18.4411,1.4078,28.57,13,42,3.45,ML,1682302396
306,oeiras,-7.0253,-42.1311,22.12,72,99,1.21,BR,1682302396
307,bordj bou arreridj,36.0732,4.7611,13.32,61,1,1.16,DZ,1682302396
308,coquimbo,-29.9533,-71.3436,13.85,94,20,1.54,CL,1682302396
309,warmbad,-28.45,18.7333,21.32,3,100,2.83,NA,1682302397
310,piti village,13.4626,144.6933,30.17,79,98,7.31,GU,1682302397
311,olinda,-8.0089,-34.8553,26.85,74,75,3.09,BR,1682302397
312,vadso,70.0744,29.7487,-3.51,80,31,6.17,NO,1682302397
313,salalah,17.0151,54.0924,27.05,78,20,3.6,OM,1682302397
314,lata,40.1629,-8.3327,13.93,98,17,1.25,PT,1682302397
315,port macquarie,-31.4333,152.9167,21.05,63,70,5.05,AU,1682302397
316,bandar lampung,-5.4254,105.258,28.71,75,46,1.4,ID,1682302279
317,al mindak,20.1588,41.2834,17.82,57,1,0.71,SA,1682302398
318,constantia,44.1833,28.65,5.38,78,3,2.45,RO,1682302398
319,zholymbet,51.7433,71.7122,6.77,88,5,6.97,KZ,1682302398
320,winnemucca,40.973,-117.7357,14.03,44,75,5.66,US,1682302398
321,fale old settlement,-9.3852,-171.2468,28.78,73,16,1.85,TK,1682302398
322,taoudenni,22.6783,-3.9836,28.16,17,0,4.26,ML,1682302398
323,topchikha,52.8192,83.1185,7.38,69,90,4.76,RU,1682302398
324,kolonia town,6.964,158.206,28.06,94,100,1.54,FM,1682302398
325,mabaruma,8.2,-59.7833,22.36,98,93,0.27,GY,1682302399
326,luanda,-8.8368,13.2343,25.81,89,100,3.41,AO,1682302399
327,kemijarvi,66.7131,27.4306,-6.15,92,100,1.43,FI,1682302399
328,portland,45.5234,-122.6762,12.12,72,100,3.6,US,1682302138
329,hirara,24.8,125.2833,23.15,72,12,4.32,JP,1682302399
330,hotan,37.0997,79.9269,17.78,12,0,0.69,CN,1682302399
331,lautoka,-17.6167,177.4667,29.92,62,20,6.17,FJ,1682302400
332,paita,-5.0892,-81.1144,26.2,80,100,5.05,PE,1682302400
333,coahuayana de hidalgo,18.7,-103.6583,23.46,87,68,0.98,MX,1682302400
334,chippewa falls,44.9369,-91.3929,4.1,57,100,2.06,US,1682302400
335,ixtapa,20.7,-105.2,23.57,83,20,2.06,MX,1682302400
336,nuuk,64.1835,-51.7216,1.34,93,100,3.6,GL,1682302401
337,laguna,38.421,-121.4238,25.38,56,0,7.2,US,1682302401
338,marat,25.0701,45.4615,24.72,37,7,2.07,SA,1682302401
339,muroto-misakicho,33.2833,134.15,15.86,42,100,9.21,JP,1682302401
340,changchun,43.88,125.3228,13.18,10,0,5.8,CN,1682302401
341,villa rica,33.7321,-84.9191,15.78,68,100,3.71,US,1682302401
342,crane,31.3974,-102.3501,8.4,79,100,6.79,US,1682302401
343,troitsko-pechorsk,62.7084,56.1964,-6.49,91,26,1.84,RU,1682302402
344,mirnyy,62.5353,113.9611,0.13,43,8,3.13,RU,1682302402
345,srednebelaya,50.6594,128.0106,9.21,22,0,6.61,RU,1682302402
346,mar del plata,-38.0023,-57.5575,16.64,91,75,0.0,AR,1682302329
347,al khums,32.6486,14.2619,15.11,76,0,0.88,LY,1682302402
348,geraldton,-28.7667,114.6,19.23,88,75,6.69,AU,1682302402
349,pedernales,18.0384,-71.744,25.48,72,1,0.36,DO,1682302402
350,tsiombe,-25.3,45.4833,20.08,89,8,3.82,MG,1682302403
351,conception bay south,47.4999,-52.9981,3.02,95,100,9.26,CA,1682302403
352,christchurch,-43.5333,172.6333,14.67,41,20,8.23,NZ,1682302325
353,timimoun,29.2639,0.231,24.15,19,2,5.53,DZ,1682302403
354,astrea,9.4983,-73.9759,26.21,69,72,2.28,CO,1682302403
355,pierre,44.3683,-100.351,7.93,36,0,0.45,US,1682302403
356,ghadamis,30.1337,9.5007,19.15,33,100,4.49,LY,1682302404
357,gole,52.1665,20.4937,13.94,79,73,2.6,PL,1682302404
358,awjilah,29.1081,21.2869,22.79,28,0,4.29,LY,1682302404
359,gdynia,54.5189,18.5319,12.59,92,100,3.09,PL,1682302404
360,anderson,34.5334,-82.6499,16.99,52,20,4.63,US,1682302176
361,cooma,-36.2333,149.1333,19.17,36,0,1.85,AU,1682302404
362,melekeok village,7.4957,134.6367,30.31,66,75,4.12,PW,1682302405
363,castillos,-34.1667,-53.8333,17.18,95,99,2.17,UY,1682302382
364,isangel,-19.55,169.2667,28.48,68,12,2.8,VU,1682302405
365,big bend,-26.8167,31.9333,16.65,95,31,0.68,SZ,1682302405
366,sangkhla buri,15.1555,98.4536,26.65,76,97,0.29,TH,1682302405
367,saint-joseph,-21.3667,55.6167,24.21,75,16,0.55,RE,1682302406
368,whangarei,-35.7317,174.3239,18.01,52,5,5.38,NZ,1682302377
369,church hill,36.5223,-82.7135,8.43,71,8,1.76,US,1682302406
370,rabo de peixe,37.8,-25.5833,17.73,94,75,7.72,PT,1682302406
371,salinopolis,-0.6136,-47.3561,25.73,84,100,3.42,BR,1682302406
372,arrifes,37.7667,-25.7,17.14,94,75,7.72,PT,1682302406
373,lensk,60.7253,114.9278,0.35,61,12,3.13,RU,1682302406
374,tchollire,8.4022,14.1698,26.15,64,100,2.17,CM,1682302407
375,gimbi,9.1667,35.8333,13.86,93,99,1.55,ET,1682302407
376,selfoss,63.9331,-20.9971,2.25,92,100,2.28,IS,1682302407
377,vila velha,-20.3297,-40.2925,23.3,82,75,1.79,BR,1682302287
378,naryn,41.4287,75.9911,8.91,34,90,2.71,KG,1682302407
379,tazacorte,28.629,-17.9293,17.54,85,20,4.12,ES,1682302407
380,banda aceh,5.5577,95.3222,29.21,70,87,1.35,ID,1682302408
381,praia da vitoria,38.7333,-27.0667,17.41,89,100,8.33,PT,1682302408
382,ust'-ilimsk,58.0006,102.6619,1.44,59,100,2.86,RU,1682302408
383,mitu,1.1983,-70.1733,22.49,99,100,1.28,CO,1682302408
384,suva,-18.1416,178.4415,29.71,51,20,4.12,FJ,1682302257
385,tadine,-21.55,167.8833,26.17,75,59,3.88,NC,1682302409
